order_item_id,order_id,product_id,quantity,unit_cost,list_price,discount_pct,selling_price,revenue,cost,profit
17597,5943,37,2,928.07,1362.01,25,1021.51,2043.02,1856.14,186.88
17598,5943,45,3,868.18,1786.83,25,1340.12,4020.36,2604.54,1415.82
17599,5943,48,2,658.66,1207.53,25,905.65,1811.3,1317.32,493.98
17600,5944,51,4,642.06,940.88,25,705.66,2822.64,2568.24,254.4
17601,5944,120,1,789.7,2204.06,25,1653.05,1653.05,789.7,863.35
17602,5944,31,3,1095.06,2305.07,25,1728.8,5186.4,3285.18,1901.22
17603,5944,82,4,727.35,1042.03,25,781.52,3126.08,2909.4,216.68
17604,5944,69,4,511.72,725.76,25,544.32,2177.28,2046.88,130.4
17605,5945,142,4,504.96,710.05,15,603.54,2414.16,2019.84,394.32
17606,5945,110,2,469.17,1179.52,15,1002.59,2005.18,938.34,1066.84
17607,5945,49,4,658.34,1183.03,15,1005.58,4022.32,2633.36,1388.96
17608,5946,106,4,177.26,297.39,15,252.78,1011.12,709.04,302.08
17609,5946,5,4,1155.35,1702.2,15,1446.87,5787.48,4621.4,1166.08
17610,5946,126,4,284.72,685.19,15,582.41,2329.64,1138.88,1190.76
17611,5947,94,1,976.96,2151.01,30,1505.71,1505.71,976.96,528.75
17612,5947,85,3,809.77,1330.56,30,931.39,2794.17,2429.31,364.86
17613,5947,80,4,1099.3,1516.94,30,1061.86,4247.44,4397.2,-149.76
17614,5948,100,2,767.64,1579.46,35,1026.65,2053.3,1535.28,518.02
17615,5949,131,1,836.91,1906.74,25,1430.06,1430.06,836.91,593.15
17616,5950,81,3,368.74,464.05,25,348.04,1044.12,1106.22,-62.1
17617,5950,137,1,140.65,350.06,25,262.55,262.55,140.65,121.9
17618,5950,117,3,942.36,2284.36,25,1713.27,5139.81,2827.08,2312.73
17619,5951,78,4,964.3,1775.2,5,1686.44,6745.76,3857.2,2888.56
17620,5951,117,2,942.36,2284.36,5,2170.14,4340.28,1884.72,2455.56
17621,5951,11,4,260.27,414.41,5,393.69,1574.76,1041.08,533.68
17622,5952,101,3,1139.2,2872.33,0,2872.33,8616.99,3417.6,5199.39
17623,5952,55,3,544.37,959.1,0,959.1,2877.3,1633.11,1244.19
17624,5952,10,3,317.15,841.63,0,841.63,2524.89,951.45,1573.44
17625,5952,121,3,976.18,1844.26,0,1844.26,5532.78,2928.54,2604.24
17626,5952,28,4,374.82,983.46,0,983.46,3933.84,1499.28,2434.56
17627,5953,95,2,260.03,713.8,25,535.35,1070.7,520.06,550.64
17628,5953,48,2,658.66,1207.53,25,905.65,1811.3,1317.32,493.98
17629,5953,139,3,520.96,1205.41,25,904.06,2712.18,1562.88,1149.3
17630,5953,30,3,990.16,2126.17,25,1594.63,4783.89,2970.48,1813.41
17631,5954,73,1,1063.08,2204.53,40,1322.72,1322.72,1063.08,259.64
17632,5954,72,3,612.97,1350.29,40,810.17,2430.51,1838.91,591.6
17633,5954,20,2,984.62,2693.84,40,1616.3,3232.6,1969.24,1263.36
17634,5955,37,4,928.07,1362.01,40,817.21,3268.84,3712.28,-443.44
17635,5955,116,4,857.49,2355.86,40,1413.52,5654.08,3429.96,2224.12
17636,5956,108,4,659.87,1578.56,20,1262.85,5051.4,2639.48,2411.92
17637,5956,5,4,1155.35,1702.2,20,1361.76,5447.04,4621.4,825.64
17638,5957,90,4,947.1,1768.33,10,1591.5,6366.0,3788.4,2577.6
17639,5957,84,1,537.91,761.25,10,685.12,685.12,537.91,147.21
17640,5957,125,3,431.54,685.62,10,617.06,1851.18,1294.62,556.56
17641,5957,2,2,507.18,1280.27,10,1152.24,2304.48,1014.36,1290.12
17642,5957,87,4,925.57,1749.79,10,1574.81,6299.24,3702.28,2596.96
17643,5958,34,4,229.95,466.05,10,419.44,1677.76,919.8,757.96
17644,5958,137,1,140.65,350.06,10,315.05,315.05,140.65,174.4
17645,5958,31,2,1095.06,2305.07,10,2074.56,4149.12,2190.12,1959.0
17646,5958,56,4,619.3,1233.75,10,1110.38,4441.52,2477.2,1964.32
17647,5959,61,2,658.64,1237.23,30,866.06,1732.12,1317.28,414.84
17648,5959,133,3,1029.77,1879.7,30,1315.79,3947.37,3089.31,858.06
17649,5959,124,2,165.15,444.86,30,311.4,622.8,330.3,292.5
17650,5960,36,4,1029.74,2574.49,30,1802.14,7208.56,4118.96,3089.6
17651,5960,135,1,629.7,1747.93,30,1223.55,1223.55,629.7,593.85
17652,5960,20,4,984.62,2693.84,30,1885.69,7542.76,3938.48,3604.28
17653,5960,147,3,1036.85,1745.46,30,1221.82,3665.46,3110.55,554.91
17654,5961,54,3,754.26,1897.93,20,1518.34,4555.02,2262.78,2292.24
17655,5961,13,2,1033.55,2785.6,20,2228.48,4456.96,2067.1,2389.86
17656,5961,89,3,364.23,628.41,20,502.73,1508.19,1092.69,415.5
17657,5961,66,4,778.0,1588.48,20,1270.78,5083.12,3112.0,1971.12
17658,5962,22,1,877.66,1968.85,20,1575.08,1575.08,877.66,697.42
17659,5962,44,1,124.69,281.2,20,224.96,224.96,124.69,100.27
17660,5962,20,4,984.62,2693.84,20,2155.07,8620.28,3938.48,4681.8
17661,5962,52,2,337.59,691.23,20,552.98,1105.96,675.18,430.78
17662,5962,135,4,629.7,1747.93,20,1398.34,5593.36,2518.8,3074.56
17663,5963,44,2,124.69,281.2,30,196.84,393.68,249.38,144.3
17664,5963,47,3,501.86,921.77,30,645.24,1935.72,1505.58,430.14
17665,5963,71,2,1005.7,2201.02,30,1540.71,3081.42,2011.4,1070.02
17666,5963,150,3,701.98,1809.2,30,1266.44,3799.32,2105.94,1693.38
17667,5964,133,3,1029.77,1879.7,0,1879.7,5639.1,3089.31,2549.79
17668,5965,112,4,723.9,1197.85,5,1137.96,4551.84,2895.6,1656.24
17669,5966,94,4,976.96,2151.01,30,1505.71,6022.84,3907.84,2115.0
17670,5967,33,2,330.1,807.7,5,767.32,1534.64,660.2,874.44
17671,5968,148,1,719.98,1992.81,20,1594.25,1594.25,719.98,874.27
17672,5968,88,2,280.17,593.01,20,474.41,948.82,560.34,388.48
17673,5968,91,2,1037.6,2357.31,20,1885.85,3771.7,2075.2,1696.5
17674,5969,92,2,580.19,1354.12,25,1015.59,2031.18,1160.38,870.8
17675,5969,10,4,317.15,841.63,25,631.22,2524.88,1268.6,1256.28
17676,5970,96,3,980.89,2477.77,25,1858.33,5574.99,2942.67,2632.32
17677,5970,23,1,1020.92,1488.68,25,1116.51,1116.51,1020.92,95.59
17678,5970,136,1,525.63,1268.22,25,951.16,951.16,525.63,425.53
17679,5971,94,3,976.96,2151.01,15,1828.36,5485.08,2930.88,2554.2
17680,5971,23,1,1020.92,1488.68,15,1265.38,1265.38,1020.92,244.46
17681,5971,119,1,619.81,1022.45,15,869.08,869.08,619.81,249.27
17682,5971,135,2,629.7,1747.93,15,1485.74,2971.48,1259.4,1712.08
17683,5971,143,3,766.31,1266.36,15,1076.41,3229.23,2298.93,930.3
17684,5972,146,1,549.38,1327.25,25,995.44,995.44,549.38,446.06
17685,5972,14,1,802.04,1093.48,25,820.11,820.11,802.04,18.07
17686,5973,11,1,260.27,414.41,15,352.25,352.25,260.27,91.98
17687,5973,149,3,991.89,2348.07,15,1995.86,5987.58,2975.67,3011.91
17688,5973,120,4,789.7,2204.06,15,1873.45,7493.8,3158.8,4335.0
17689,5973,38,3,280.64,763.48,15,648.96,1946.88,841.92,1104.96
17690,5973,28,3,374.82,983.46,15,835.94,2507.82,1124.46,1383.36
17691,5974,62,1,1063.93,2530.41,15,2150.85,2150.85,1063.93,1086.92
17692,5974,134,2,631.42,1753.65,15,1490.6,2981.2,1262.84,1718.36
17693,5975,31,3,1095.06,2305.07,30,1613.55,4840.65,3285.18,1555.47
17694,5976,97,4,1116.97,2149.98,35,1397.49,5589.96,4467.88,1122.08
17695,5976,98,3,374.66,683.68,35,444.39,1333.17,1123.98,209.19
17696,5976,27,2,1041.76,1528.26,35,993.37,1986.74,2083.52,-96.78
17697,5976,21,2,85.41,139.35,35,90.58,181.16,170.82,10.34
17698,5977,109,2,1109.48,2331.98,5,2215.38,4430.76,2218.96,2211.8
17699,5977,1,4,759.35,1280.53,5,1216.5,4866.0,3037.4,1828.6
17700,5978,74,2,184.37,418.9,15,356.06,712.12,368.74,343.38
17701,5978,12,3,297.65,455.73,15,387.37,1162.11,892.95,269.16
17702,5978,141,4,433.53,547.57,15,465.43,1861.72,1734.12,127.6
17703,5979,85,3,809.77,1330.56,25,997.92,2993.76,2429.31,564.45
17704,5979,101,3,1139.2,2872.33,25,2154.25,6462.75,3417.6,3045.15
17705,5980,25,4,947.74,1900.03,5,1805.03,7220.12,3790.96,3429.16
17706,5980,58,4,105.14,138.46,5,131.54,526.16,420.56,105.6
17707,5981,132,4,935.95,1955.47,10,1759.92,7039.68,3743.8,3295.88
17708,5982,20,2,984.62,2693.84,30,1885.69,3771.38,1969.24,1802.14
17709,5982,2,3,507.18,1280.27,30,896.19,2688.57,1521.54,1167.03
17710,5982,114,1,460.76,659.52,30,461.66,461.66,460.76,0.9
17711,5982,61,3,658.64,1237.23,30,866.06,2598.18,1975.92,622.26
17712,5983,130,2,254.72,360.52,0,360.52,721.04,509.44,211.6
17713,5983,148,3,719.98,1992.81,0,1992.81,5978.43,2159.94,3818.49
17714,5983,92,3,580.19,1354.12,0,1354.12,4062.36,1740.57,2321.79
17715,5983,15,2,360.77,561.36,0,561.36,1122.72,721.54,401.18
17716,5984,117,4,942.36,2284.36,5,2170.14,8680.56,3769.44,4911.12
17717,5984,110,4,469.17,1179.52,5,1120.54,4482.16,1876.68,2605.48
17718,5984,20,2,984.62,2693.84,5,2559.15,5118.3,1969.24,3149.06
17719,5984,4,3,916.36,2277.15,5,2163.29,6489.87,2749.08,3740.79
17720,5984,58,1,105.14,138.46,5,131.54,131.54,105.14,26.4
17721,5985,56,4,619.3,1233.75,35,801.94,3207.76,2477.2,730.56
17722,5985,39,2,904.23,1807.94,35,1175.16,2350.32,1808.46,541.86
17723,5985,2,4,507.18,1280.27,35,832.18,3328.72,2028.72,1300.0
17724,5985,133,4,1029.77,1879.7,35,1221.81,4887.24,4119.08,768.16
17725,5986,23,1,1020.92,1488.68,5,1414.25,1414.25,1020.92,393.33
17726,5986,107,1,475.5,885.61,5,841.33,841.33,475.5,365.83
17727,5986,45,3,868.18,1786.83,5,1697.49,5092.47,2604.54,2487.93
17728,5986,131,1,836.91,1906.74,5,1811.4,1811.4,836.91,974.49
17729,5987,3,4,610.87,1268.7,25,951.53,3806.12,2443.48,1362.64
17730,5987,38,4,280.64,763.48,25,572.61,2290.44,1122.56,1167.88
17731,5988,44,1,124.69,281.2,5,267.14,267.14,124.69,142.45
17732,5988,138,3,1132.41,1472.67,5,1399.04,4197.12,3397.23,799.89
17733,5988,24,4,1063.23,2091.81,5,1987.22,7948.88,4252.92,3695.96
17734,5989,87,2,925.57,1749.79,20,1399.83,2799.66,1851.14,948.52
17735,5990,53,1,316.9,487.93,5,463.53,463.53,316.9,146.63
17736,5991,139,2,520.96,1205.41,35,783.52,1567.04,1041.92,525.12
17737,5992,41,2,150.4,274.12,30,191.88,383.76,300.8,82.96
17738,5992,1,4,759.35,1280.53,30,896.37,3585.48,3037.4,548.08
17739,5993,110,3,469.17,1179.52,5,1120.54,3361.62,1407.51,1954.11
17740,5993,99,4,891.43,2400.23,5,2280.22,9120.88,3565.72,5555.16
17741,5993,9,1,315.26,756.38,5,718.56,718.56,315.26,403.3
17742,5993,9,3,315.26,756.38,5,718.56,2155.68,945.78,1209.9
17743,5994,103,3,298.12,734.91,30,514.44,1543.32,894.36,648.96
17744,5994,143,1,766.31,1266.36,30,886.45,886.45,766.31,120.14
17745,5994,139,1,520.96,1205.41,30,843.79,843.79,520.96,322.83
17746,5995,83,1,500.03,784.25,5,745.04,745.04,500.03,245.01
17747,5996,112,3,723.9,1197.85,15,1018.17,3054.51,2171.7,882.81
17748,5996,92,3,580.19,1354.12,15,1151.0,3453.0,1740.57,1712.43
17749,5996,18,4,435.92,849.39,15,721.98,2887.92,1743.68,1144.24
17750,5997,75,2,1084.61,2658.43,20,2126.74,4253.48,2169.22,2084.26
17751,5998,84,4,537.91,761.25,25,570.94,2283.76,2151.64,132.12
17752,5999,59,3,230.89,472.08,0,472.08,1416.24,692.67,723.57
17753,5999,17,4,192.05,424.48,0,424.48,1697.92,768.2,929.72
17754,5999,39,1,904.23,1807.94,0,1807.94,1807.94,904.23,903.71
17755,5999,115,4,1061.25,2664.14,0,2664.14,10656.56,4245.0,6411.56
17756,6000,46,4,1015.06,1683.11,30,1178.18,4712.72,4060.24,652.48
17757,6001,111,4,759.13,1177.8,25,883.35,3533.4,3036.52,496.88
17758,6001,39,1,904.23,1807.94,25,1355.95,1355.95,904.23,451.72
17759,6001,78,1,964.3,1775.2,25,1331.4,1331.4,964.3,367.1
17760,6001,85,1,809.77,1330.56,25,997.92,997.92,809.77,188.15
17761,6001,114,1,460.76,659.52,25,494.64,494.64,460.76,33.88
17762,6002,144,2,345.6,684.49,5,650.27,1300.54,691.2,609.34
17763,6002,9,4,315.26,756.38,5,718.56,2874.24,1261.04,1613.2
17764,6002,33,2,330.1,807.7,5,767.32,1534.64,660.2,874.44
17765,6002,35,1,524.4,1063.67,5,1010.49,1010.49,524.4,486.09
17766,6002,15,2,360.77,561.36,5,533.29,1066.58,721.54,345.04
17767,6003,3,1,610.87,1268.7,45,697.79,697.79,610.87,86.92
17768,6003,12,1,297.65,455.73,45,250.65,250.65,297.65,-47.0
17769,6003,27,4,1041.76,1528.26,45,840.54,3362.16,4167.04,-804.88
17770,6004,69,3,511.72,725.76,15,616.9,1850.7,1535.16,315.54
17771,6004,119,4,619.81,1022.45,15,869.08,3476.32,2479.24,997.08
17772,6004,138,4,1132.41,1472.67,15,1251.77,5007.08,4529.64,477.44
17773,6005,138,1,1132.41,1472.67,20,1178.14,1178.14,1132.41,45.73
17774,6005,59,3,230.89,472.08,20,377.66,1132.98,692.67,440.31
17775,6005,104,2,769.01,1764.68,20,1411.74,2823.48,1538.02,1285.46
17776,6006,113,4,646.99,1368.95,25,1026.71,4106.84,2587.96,1518.88
17777,6006,26,1,276.86,606.4,25,454.8,454.8,276.86,177.94
17778,6006,33,1,330.1,807.7,25,605.78,605.78,330.1,275.68
17779,6007,103,1,298.12,734.91,10,661.42,661.42,298.12,363.3
17780,6008,139,3,520.96,1205.41,15,1024.6,3073.8,1562.88,1510.92
17781,6009,107,3,475.5,885.61,5,841.33,2523.99,1426.5,1097.49
17782,6010,3,1,610.87,1268.7,35,824.66,824.66,610.87,213.79
17783,6010,92,2,580.19,1354.12,35,880.18,1760.36,1160.38,599.98
17784,6010,123,4,358.05,499.18,35,324.47,1297.88,1432.2,-134.32
17785,6010,55,4,544.37,959.1,35,623.42,2493.68,2177.48,316.2
17786,6011,128,4,1057.47,1660.76,5,1577.72,6310.88,4229.88,2081.0
17787,6011,81,4,368.74,464.05,5,440.85,1763.4,1474.96,288.44
17788,6011,66,4,778.0,1588.48,5,1509.06,6036.24,3112.0,2924.24
17789,6012,109,3,1109.48,2331.98,25,1748.99,5246.97,3328.44,1918.53
17790,6012,49,4,658.34,1183.03,25,887.27,3549.08,2633.36,915.72
17791,6012,145,2,489.84,990.99,25,743.24,1486.48,979.68,506.8
17792,6013,118,2,843.39,2226.22,20,1780.98,3561.96,1686.78,1875.18
17793,6013,114,2,460.76,659.52,20,527.62,1055.24,921.52,133.72
17794,6013,108,3,659.87,1578.56,20,1262.85,3788.55,1979.61,1808.94
17795,6014,83,4,500.03,784.25,15,666.61,2666.44,2000.12,666.32
17796,6015,142,4,504.96,710.05,25,532.54,2130.16,2019.84,110.32
17797,6015,100,1,767.64,1579.46,25,1184.6,1184.6,767.64,416.96
17798,6015,126,4,284.72,685.19,25,513.89,2055.56,1138.88,916.68
17799,6015,137,3,140.65,350.06,25,262.55,787.65,421.95,365.7
17800,6015,54,3,754.26,1897.93,25,1423.45,4270.35,2262.78,2007.57
17801,6016,89,4,364.23,628.41,40,377.05,1508.2,1456.92,51.28
17802,6016,120,4,789.7,2204.06,40,1322.44,5289.76,3158.8,2130.96
17803,6017,41,1,150.4,274.12,0,274.12,274.12,150.4,123.72
17804,6017,48,4,658.66,1207.53,0,1207.53,4830.12,2634.64,2195.48
17805,6017,125,1,431.54,685.62,0,685.62,685.62,431.54,254.08
17806,6017,136,3,525.63,1268.22,0,1268.22,3804.66,1576.89,2227.77
17807,6017,113,1,646.99,1368.95,0,1368.95,1368.95,646.99,721.96
17808,6018,145,3,489.84,990.99,30,693.69,2081.07,1469.52,611.55
17809,6018,89,4,364.23,628.41,30,439.89,1759.56,1456.92,302.64
17810,6018,117,1,942.36,2284.36,30,1599.05,1599.05,942.36,656.69
17811,6019,109,4,1109.48,2331.98,30,1632.39,6529.56,4437.92,2091.64
17812,6019,65,3,752.94,1868.54,30,1307.98,3923.94,2258.82,1665.12
17813,6019,68,1,748.12,1014.98,30,710.49,710.49,748.12,-37.63
17814,6019,45,3,868.18,1786.83,30,1250.78,3752.34,2604.54,1147.8
17815,6019,94,3,976.96,2151.01,30,1505.71,4517.13,2930.88,1586.25
17816,6020,142,3,504.96,710.05,30,497.03,1491.09,1514.88,-23.79
17817,6020,107,2,475.5,885.61,30,619.93,1239.86,951.0,288.86
17818,6020,7,3,218.02,274.22,30,191.95,575.85,654.06,-78.21
17819,6021,98,1,374.66,683.68,35,444.39,444.39,374.66,69.73
17820,6021,102,1,571.65,893.29,35,580.64,580.64,571.65,8.99
17821,6021,10,3,317.15,841.63,35,547.06,1641.18,951.45,689.73
17822,6021,88,1,280.17,593.01,35,385.46,385.46,280.17,105.29
17823,6022,71,4,1005.7,2201.02,0,2201.02,8804.08,4022.8,4781.28
17824,6022,71,4,1005.7,2201.02,0,2201.02,8804.08,4022.8,4781.28
17825,6023,25,3,947.74,1900.03,45,1045.02,3135.06,2843.22,291.84
17826,6023,150,4,701.98,1809.2,45,995.06,3980.24,2807.92,1172.32
17827,6023,73,1,1063.08,2204.53,45,1212.49,1212.49,1063.08,149.41
17828,6023,80,3,1099.3,1516.94,45,834.32,2502.96,3297.9,-794.94
17829,6024,88,1,280.17,593.01,15,504.06,504.06,280.17,223.89
17830,6024,71,3,1005.7,2201.02,15,1870.87,5612.61,3017.1,2595.51
17831,6024,81,2,368.74,464.05,15,394.44,788.88,737.48,51.4
17832,6024,77,1,861.36,1649.4,15,1401.99,1401.99,861.36,540.63
17833,6024,101,4,1139.2,2872.33,15,2441.48,9765.92,4556.8,5209.12
17834,6025,126,4,284.72,685.19,20,548.15,2192.6,1138.88,1053.72
17835,6026,81,1,368.74,464.05,25,348.04,348.04,368.74,-20.7
17836,6026,147,3,1036.85,1745.46,25,1309.1,3927.3,3110.55,816.75
17837,6026,52,2,337.59,691.23,25,518.42,1036.84,675.18,361.66
17838,6026,58,4,105.14,138.46,25,103.84,415.36,420.56,-5.2
17839,6026,146,3,549.38,1327.25,25,995.44,2986.32,1648.14,1338.18
17840,6027,89,4,364.23,628.41,30,439.89,1759.56,1456.92,302.64
17841,6027,69,4,511.72,725.76,30,508.03,2032.12,2046.88,-14.76
17842,6028,2,3,507.18,1280.27,25,960.2,2880.6,1521.54,1359.06
17843,6029,118,3,843.39,2226.22,0,2226.22,6678.66,2530.17,4148.49
17844,6030,89,1,364.23,628.41,15,534.15,534.15,364.23,169.92
17845,6030,147,1,1036.85,1745.46,15,1483.64,1483.64,1036.85,446.79
17846,6030,112,4,723.9,1197.85,15,1018.17,4072.68,2895.6,1177.08
17847,6030,10,3,317.15,841.63,15,715.39,2146.17,951.45,1194.72
17848,6031,75,1,1084.61,2658.43,25,1993.82,1993.82,1084.61,909.21
17849,6031,63,1,1140.92,1809.18,25,1356.88,1356.88,1140.92,215.96
17850,6031,113,4,646.99,1368.95,25,1026.71,4106.84,2587.96,1518.88
17851,6031,37,4,928.07,1362.01,25,1021.51,4086.04,3712.28,373.76
17852,6031,14,3,802.04,1093.48,25,820.11,2460.33,2406.12,54.21
17853,6032,39,3,904.23,1807.94,10,1627.15,4881.45,2712.69,2168.76
17854,6032,76,4,664.69,1212.45,10,1091.21,4364.84,2658.76,1706.08
17855,6032,40,4,125.27,304.44,10,274.0,1096.0,501.08,594.92
17856,6033,86,4,712.43,1566.22,15,1331.29,5325.16,2849.72,2475.44
17857,6033,120,1,789.7,2204.06,15,1873.45,1873.45,789.7,1083.75
17858,6033,22,4,877.66,1968.85,15,1673.52,6694.08,3510.64,3183.44
17859,6033,147,4,1036.85,1745.46,15,1483.64,5934.56,4147.4,1787.16
17860,6034,68,2,748.12,1014.98,15,862.73,1725.46,1496.24,229.22
17861,6034,54,2,754.26,1897.93,15,1613.24,3226.48,1508.52,1717.96
17862,6034,31,2,1095.06,2305.07,15,1959.31,3918.62,2190.12,1728.5
17863,6034,18,3,435.92,849.39,15,721.98,2165.94,1307.76,858.18
17864,6034,130,1,254.72,360.52,15,306.44,306.44,254.72,51.72
17865,6035,24,2,1063.23,2091.81,30,1464.27,2928.54,2126.46,802.08
17866,6035,26,1,276.86,606.4,30,424.48,424.48,276.86,147.62
17867,6035,127,3,638.88,996.32,30,697.42,2092.26,1916.64,175.62
17868,6035,108,2,659.87,1578.56,30,1104.99,2209.98,1319.74,890.24
17869,6035,22,4,877.66,1968.85,30,1378.19,5512.76,3510.64,2002.12
17870,6036,110,4,469.17,1179.52,15,1002.59,4010.36,1876.68,2133.68
17871,6036,22,2,877.66,1968.85,15,1673.52,3347.04,1755.32,1591.72
17872,6036,138,2,1132.41,1472.67,15,1251.77,2503.54,2264.82,238.72
17873,6036,66,4,778.0,1588.48,15,1350.21,5400.84,3112.0,2288.84
17874,6036,55,4,544.37,959.1,15,815.24,3260.96,2177.48,1083.48
17875,6037,96,1,980.89,2477.77,30,1734.44,1734.44,980.89,753.55
17876,6038,41,3,150.4,274.12,20,219.3,657.9,451.2,206.7
17877,6038,92,3,580.19,1354.12,20,1083.3,3249.9,1740.57,1509.33
17878,6038,139,4,520.96,1205.41,20,964.33,3857.32,2083.84,1773.48
17879,6039,137,1,140.65,350.06,25,262.55,262.55,140.65,121.9
17880,6039,135,1,629.7,1747.93,25,1310.95,1310.95,629.7,681.25
17881,6039,57,2,741.69,1671.21,25,1253.41,2506.82,1483.38,1023.44
17882,6039,43,2,514.66,1375.56,25,1031.67,2063.34,1029.32,1034.02
17883,6039,63,3,1140.92,1809.18,25,1356.88,4070.64,3422.76,647.88
17884,6040,25,2,947.74,1900.03,10,1710.03,3420.06,1895.48,1524.58
17885,6041,69,1,511.72,725.76,20,580.61,580.61,511.72,68.89
17886,6041,132,2,935.95,1955.47,20,1564.38,3128.76,1871.9,1256.86
17887,6041,112,3,723.9,1197.85,20,958.28,2874.84,2171.7,703.14
17888,6041,147,4,1036.85,1745.46,20,1396.37,5585.48,4147.4,1438.08
17889,6041,41,1,150.4,274.12,20,219.3,219.3,150.4,68.9
17890,6042,121,1,976.18,1844.26,20,1475.41,1475.41,976.18,499.23
17891,6042,109,4,1109.48,2331.98,20,1865.58,7462.32,4437.92,3024.4
17892,6043,82,3,727.35,1042.03,40,625.22,1875.66,2182.05,-306.39
17893,6043,30,3,990.16,2126.17,40,1275.7,3827.1,2970.48,856.62
17894,6044,92,1,580.19,1354.12,5,1286.41,1286.41,580.19,706.22
17895,6044,58,3,105.14,138.46,5,131.54,394.62,315.42,79.2
17896,6044,11,1,260.27,414.41,5,393.69,393.69,260.27,133.42
17897,6044,62,4,1063.93,2530.41,5,2403.89,9615.56,4255.72,5359.84
17898,6044,97,4,1116.97,2149.98,5,2042.48,8169.92,4467.88,3702.04
17899,6045,61,4,658.64,1237.23,25,927.92,3711.68,2634.56,1077.12
17900,6045,7,2,218.02,274.22,25,205.67,411.34,436.04,-24.7
17901,6045,57,4,741.69,1671.21,25,1253.41,5013.64,2966.76,2046.88
17902,6045,63,3,1140.92,1809.18,25,1356.88,4070.64,3422.76,647.88
17903,6046,13,4,1033.55,2785.6,5,2646.32,10585.28,4134.2,6451.08
17904,6046,39,1,904.23,1807.94,5,1717.54,1717.54,904.23,813.31
17905,6047,99,4,891.43,2400.23,20,1920.18,7680.72,3565.72,4115.0
17906,6047,110,2,469.17,1179.52,20,943.62,1887.24,938.34,948.9
17907,6047,64,2,1051.38,1592.19,20,1273.75,2547.5,2102.76,444.74
17908,6047,107,1,475.5,885.61,20,708.49,708.49,475.5,232.99
17909,6048,111,3,759.13,1177.8,20,942.24,2826.72,2277.39,549.33
17910,6048,21,1,85.41,139.35,20,111.48,111.48,85.41,26.07
17911,6048,98,1,374.66,683.68,20,546.94,546.94,374.66,172.28
17912,6049,7,4,218.02,274.22,25,205.67,822.68,872.08,-49.4
17913,6049,62,4,1063.93,2530.41,25,1897.81,7591.24,4255.72,3335.52
17914,6049,34,2,229.95,466.05,25,349.54,699.08,459.9,239.18
17915,6049,113,4,646.99,1368.95,25,1026.71,4106.84,2587.96,1518.88
17916,6049,47,1,501.86,921.77,25,691.33,691.33,501.86,189.47
17917,6050,109,3,1109.48,2331.98,25,1748.99,5246.97,3328.44,1918.53
17918,6050,21,1,85.41,139.35,25,104.51,104.51,85.41,19.1
17919,6051,91,4,1037.6,2357.31,20,1885.85,7543.4,4150.4,3393.0
17920,6052,128,3,1057.47,1660.76,0,1660.76,4982.28,3172.41,1809.87
17921,6052,143,2,766.31,1266.36,0,1266.36,2532.72,1532.62,1000.1
17922,6052,119,2,619.81,1022.45,0,1022.45,2044.9,1239.62,805.28
17923,6052,121,1,976.18,1844.26,0,1844.26,1844.26,976.18,868.08
17924,6052,3,1,610.87,1268.7,0,1268.7,1268.7,610.87,657.83
17925,6053,65,4,752.94,1868.54,10,1681.69,6726.76,3011.76,3715.0
17926,6053,40,1,125.27,304.44,10,274.0,274.0,125.27,148.73
17927,6053,91,4,1037.6,2357.31,10,2121.58,8486.32,4150.4,4335.92
17928,6054,124,2,165.15,444.86,35,289.16,578.32,330.3,248.02
17929,6054,74,4,184.37,418.9,35,272.28,1089.12,737.48,351.64
17930,6054,123,3,358.05,499.18,35,324.47,973.41,1074.15,-100.74
17931,6054,42,1,828.82,1701.34,35,1105.87,1105.87,828.82,277.05
17932,6054,34,3,229.95,466.05,35,302.93,908.79,689.85,218.94
17933,6055,113,3,646.99,1368.95,10,1232.06,3696.18,1940.97,1755.21
17934,6056,54,3,754.26,1897.93,30,1328.55,3985.65,2262.78,1722.87
17935,6057,32,1,812.38,1202.63,25,901.97,901.97,812.38,89.59
17936,6057,83,2,500.03,784.25,25,588.19,1176.38,1000.06,176.32
17937,6057,15,4,360.77,561.36,25,421.02,1684.08,1443.08,241.0
17938,6057,142,4,504.96,710.05,25,532.54,2130.16,2019.84,110.32
17939,6057,104,3,769.01,1764.68,25,1323.51,3970.53,2307.03,1663.5
17940,6058,4,1,916.36,2277.15,20,1821.72,1821.72,916.36,905.36
17941,6059,12,1,297.65,455.73,20,364.58,364.58,297.65,66.93
17942,6060,148,4,719.98,1992.81,40,1195.69,4782.76,2879.92,1902.84
17943,6060,20,3,984.62,2693.84,40,1616.3,4848.9,2953.86,1895.04
17944,6060,87,3,925.57,1749.79,40,1049.87,3149.61,2776.71,372.9
17945,6061,61,1,658.64,1237.23,35,804.2,804.2,658.64,145.56
17946,6061,148,3,719.98,1992.81,35,1295.33,3885.99,2159.94,1726.05
17947,6061,106,2,177.26,297.39,35,193.3,386.6,354.52,32.08
17948,6061,120,4,789.7,2204.06,35,1432.64,5730.56,3158.8,2571.76
17949,6061,117,3,942.36,2284.36,35,1484.83,4454.49,2827.08,1627.41
17950,6062,1,3,759.35,1280.53,0,1280.53,3841.59,2278.05,1563.54
17951,6062,64,1,1051.38,1592.19,0,1592.19,1592.19,1051.38,540.81
