date_id,date,year,month,month_name,quarter
1379,2025-10-10,2025,10,October,Q4
1380,2025-10-11,2025,10,October,Q4
1381,2025-10-12,2025,10,October,Q4
1382,2025-10-13,2025,10,October,Q4
1383,2025-10-14,2025,10,October,Q4
1384,2025-10-15,2025,10,October,Q4
1385,2025-10-16,2025,10,October,Q4
1386,2025-10-17,2025,10,October,Q4
1387,2025-10-18,2025,10,October,Q4
1388,2025-10-19,2025,10,October,Q4
1389,2025-10-20,2025,10,October,Q4
1390,2025-10-21,2025,10,October,Q4
1391,2025-10-22,2025,10,October,Q4
1392,2025-10-23,2025,10,October,Q4
1393,2025-10-24,2025,10,October,Q4
1394,2025-10-25,2025,10,October,Q4
1395,2025-10-26,2025,10,October,Q4
1396,2025-10-27,2025,10,October,Q4
1397,2025-10-28,2025,10,October,Q4
1398,2025-10-29,2025,10,October,Q4
1399,2025-10-30,2025,10,October,Q4
1400,2025-10-31,2025,10,October,Q4
1401,2025-11-01,2025,11,November,Q4
1402,2025-11-02,2025,11,November,Q4
1403,2025-11-03,2025,11,November,Q4
1404,2025-11-04,2025,11,November,Q4
1405,2025-11-05,2025,11,November,Q4
1406,2025-11-06,2025,11,November,Q4
1407,2025-11-07,2025,11,November,Q4
1408,2025-11-08,2025,11,November,Q4
1409,2025-11-09,2025,11,November,Q4
1410,2025-11-10,2025,11,November,Q4
1411,2025-11-11,2025,11,November,Q4
1412,2025-11-12,2025,11,November,Q4
1413,2025-11-13,2025,11,November,Q4
1414,2025-11-14,2025,11,November,Q4
1415,2025-11-15,2025,11,November,Q4
1416,2025-11-16,2025,11,November,Q4
1417,2025-11-17,2025,11,November,Q4
1418,2025-11-18,2025,11,November,Q4
1419,2025-11-19,2025,11,November,Q4
1420,2025-11-20,2025,11,November,Q4
1421,2025-11-21,2025,11,November,Q4
1422,2025-11-22,2025,11,November,Q4
1423,2025-11-23,2025,11,November,Q4
1424,2025-11-24,2025,11,November,Q4
1425,2025-11-25,2025,11,November,Q4
1426,2025-11-26,2025,11,November,Q4
1427,2025-11-27,2025,11,November,Q4
1428,2025-11-28,2025,11,November,Q4
1429,2025-11-29,2025,11,November,Q4
1430,2025-11-30,2025,11,November,Q4
1431,2025-12-01,2025,12,December,Q4
1432,2025-12-02,2025,12,December,Q4
1433,2025-12-03,2025,12,December,Q4
1434,2025-12-04,2025,12,December,Q4
1435,2025-12-05,2025,12,December,Q4
1436,2025-12-06,2025,12,December,Q4
1437,2025-12-07,2025,12,December,Q4
1438,2025-12-08,2025,12,December,Q4
1439,2025-12-09,2025,12,December,Q4
1440,2025-12-10,2025,12,December,Q4
1441,2025-12-11,2025,12,December,Q4
1442,2025-12-12,2025,12,December,Q4
1443,2025-12-13,2025,12,December,Q4
1444,2025-12-14,2025,12,December,Q4
1445,2025-12-15,2025,12,December,Q4
1446,2025-12-16,2025,12,December,Q4
1447,2025-12-17,2025,12,December,Q4
1448,2025-12-18,2025,12,December,Q4
1449,2025-12-19,2025,12,December,Q4
1450,2025-12-20,2025,12,December,Q4
1451,2025-12-21,2025,12,December,Q4
1452,2025-12-22,2025,12,December,Q4
1453,2025-12-23,2025,12,December,Q4
1454,2025-12-24,2025,12,December,Q4
1455,2025-12-25,2025,12,December,Q4
1456,2025-12-26,2025,12,December,Q4
1457,2025-12-27,2025,12,December,Q4
1458,2025-12-28,2025,12,December,Q4
1459,2025-12-29,2025,12,December,Q4
1460,2025-12-30,2025,12,December,Q4
1461,2025-12-31,2025,12,December,Q4
